timestamp,sensor,value_c,setpoint_c,anomaly_mode,value_g,event
2026-08-08T18:01:36.583583+00:00,temperature,9.296,4.0,combined,,
2026-08-08T18:01:36.583583+00:00,vibration_rms,,,combined,1.322,
2026-08-08T18:01:37.968094+00:00,temperature,8.335,4.0,combined,,
2026-08-08T18:01:39.148413+00:00,temperature,8.564,4.0,combined,,
2026-08-08T18:01:39.148413+00:00,vibration_rms,,,combined,1.157,
2026-08-08T18:01:40.578499+00:00,temperature,8.099,4.0,combined,,
2026-08-08T18:01:41.866086+00:00,temperature,9.269,4.0,combined,,
2026-08-08T18:01:41.866086+00:00,vibration_rms,,,combined,1.066,
2026-08-08T18:01:43.236559+00:00,temperature,8.613,4.0,combined,,
2026-08-08T18:01:44.514375+00:00,temperature,8.458,4.0,combined,,
2026-08-08T18:01:44.514375+00:00,vibration_rms,,,combined,1.237,
2026-08-08T18:01:46.037251+00:00,temperature,9.272,4.0,combined,,
2026-08-08T18:01:47.262716+00:00,temperature,8.692,4.0,combined,,
2026-08-08T18:01:47.262716+00:00,vibration_rms,,,combined,1.283,
2026-08-08T18:01:48.659409+00:00,temperature,8.581,4.0,combined,,
2026-08-08T18:01:49.870598+00:00,temperature,8.942,4.0,combined,,
2026-08-08T18:01:49.870598+00:00,vibration_rms,,,combined,1.026,
2026-08-08T18:01:51.269560+00:00,temperature,9.082,4.0,combined,,
2026-08-08T18:01:52.519462+00:00,temperature,9.64,4.0,combined,,
2026-08-08T18:01:52.519462+00:00,vibration_rms,,,combined,1.335,
2026-08-08T18:01:53.927891+00:00,temperature,9.367,4.0,combined,,
2026-08-08T18:01:55.126559+00:00,temperature,9.903,4.0,combined,,
2026-08-08T18:01:55.126559+00:00,vibration_rms,,,combined,1.209,
2026-08-08T18:01:56.501160+00:00,temperature,9.55,4.0,combined,,
2026-08-08T18:01:57.710182+00:00,temperature,9.613,4.0,combined,,
2026-08-08T18:01:57.710182+00:00,vibration_rms,,,combined,1.215,
2026-08-08T18:01:59.138542+00:00,temperature,9.818,4.0,combined,,
2026-08-08T18:02:00.332558+00:00,temperature,9.785,4.0,combined,,
2026-08-08T18:02:00.332558+00:00,vibration_rms,,,combined,1.173,
2026-08-08T18:02:00.332558+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:02:01.755263+00:00,temperature,9.84,4.0,combined,,
2026-08-08T18:02:03.022429+00:00,temperature,9.708,4.0,combined,,
2026-08-08T18:02:03.022429+00:00,vibration_rms,,,combined,1.182,
2026-08-08T18:02:04.391181+00:00,temperature,9.993,4.0,combined,,
2026-08-08T18:02:05.606128+00:00,temperature,10.08,4.0,combined,,
2026-08-08T18:02:05.606128+00:00,vibration_rms,,,combined,1.322,
2026-08-08T18:02:07.049401+00:00,temperature,10.082,4.0,combined,,
2026-08-08T18:02:08.317117+00:00,temperature,10.633,4.0,combined,,
2026-08-08T18:02:08.317117+00:00,vibration_rms,,,combined,1.258,
2026-08-08T18:02:09.712250+00:00,temperature,10.501,4.0,combined,,
2026-08-08T18:02:10.924823+00:00,temperature,10.061,4.0,combined,,
2026-08-08T18:02:10.924823+00:00,vibration_rms,,,combined,0.851,
2026-08-08T18:02:12.347189+00:00,temperature,10.07,4.0,combined,,
2026-08-08T18:02:13.605601+00:00,temperature,10.41,4.0,combined,,
2026-08-08T18:02:13.605601+00:00,vibration_rms,,,combined,1.31,
2026-08-08T18:02:15.002070+00:00,temperature,10.504,4.0,combined,,
2026-08-08T18:02:16.213658+00:00,temperature,10.486,4.0,combined,,
2026-08-08T18:02:16.213658+00:00,vibration_rms,,,combined,1.524,
2026-08-08T18:02:17.580835+00:00,temperature,10.583,4.0,combined,,
2026-08-08T18:02:18.781914+00:00,temperature,10.633,4.0,combined,,
2026-08-08T18:02:18.781914+00:00,vibration_rms,,,combined,1.104,
2026-08-08T18:02:20.149135+00:00,temperature,10.962,4.0,combined,,
2026-08-08T18:02:21.368104+00:00,temperature,10.797,4.0,combined,,
2026-08-08T18:02:21.368104+00:00,vibration_rms,,,combined,1.149,
2026-08-08T18:02:22.767380+00:00,temperature,11.116,4.0,combined,,
2026-08-08T18:02:23.978287+00:00,temperature,11.166,4.0,combined,,
2026-08-08T18:02:23.978287+00:00,vibration_rms,,,combined,1.257,
2026-08-08T18:02:25.402611+00:00,temperature,11.356,4.0,combined,,
2026-08-08T18:02:26.623910+00:00,temperature,11.172,4.0,combined,,
2026-08-08T18:02:26.623910+00:00,vibration_rms,,,combined,1.189,
2026-08-08T18:02:28.001599+00:00,temperature,11.272,4.0,combined,,
2026-08-08T18:02:29.214509+00:00,temperature,11.336,4.0,combined,,
2026-08-08T18:02:29.214509+00:00,vibration_rms,,,combined,1.222,
2026-08-08T18:02:30.614573+00:00,temperature,11.315,4.0,combined,,
2026-08-08T18:02:31.820895+00:00,temperature,11.678,4.0,combined,,
2026-08-08T18:02:31.820895+00:00,vibration_rms,,,combined,1.395,
2026-08-08T18:02:33.281677+00:00,temperature,11.663,4.0,combined,,
2026-08-08T18:02:33.281677+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:02:34.492800+00:00,temperature,11.77,4.0,combined,,
2026-08-08T18:02:34.492800+00:00,vibration_rms,,,combined,1.369,
2026-08-08T18:02:34.492800+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:02:35.861506+00:00,temperature,11.638,4.0,combined,,
2026-08-08T18:02:37.056581+00:00,temperature,12.117,4.0,combined,,
2026-08-08T18:02:37.056581+00:00,vibration_rms,,,combined,1.361,
2026-08-08T18:02:38.459251+00:00,temperature,12.148,4.0,combined,,
2026-08-08T18:02:39.668749+00:00,temperature,12.884,4.0,combined,,
2026-08-08T18:02:39.668749+00:00,vibration_rms,,,combined,0.97,
2026-08-08T18:02:41.126817+00:00,temperature,12.587,4.0,combined,,
2026-08-08T18:02:42.313458+00:00,temperature,12.109,4.0,combined,,
2026-08-08T18:02:42.313458+00:00,vibration_rms,,,combined,0.847,
2026-08-08T18:02:42.313458+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:02:43.846239+00:00,temperature,12.022,4.0,combined,,
2026-08-08T18:02:43.846239+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:02:45.070057+00:00,temperature,12.629,4.0,combined,,
2026-08-08T18:02:45.070057+00:00,vibration_rms,,,combined,1.108,
2026-08-08T18:02:46.441473+00:00,temperature,12.412,4.0,combined,,
2026-08-08T18:02:47.671453+00:00,temperature,12.956,4.0,combined,,
2026-08-08T18:02:47.671453+00:00,vibration_rms,,,combined,1.383,
2026-08-08T18:02:49.061711+00:00,temperature,12.334,4.0,combined,,
2026-08-08T18:02:50.273778+00:00,temperature,12.546,4.0,combined,,
2026-08-08T18:02:50.273778+00:00,vibration_rms,,,combined,1.092,
2026-08-08T18:02:51.941014+00:00,temperature,13.082,4.0,combined,,
2026-08-08T18:02:53.318085+00:00,temperature,12.995,4.0,combined,,
2026-08-08T18:02:53.318085+00:00,vibration_rms,,,combined,1.17,
2026-08-08T18:02:53.318085+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:02:54.866863+00:00,temperature,13.153,4.0,combined,,
2026-08-08T18:02:56.085225+00:00,temperature,13.391,4.0,combined,,
2026-08-08T18:02:56.085225+00:00,vibration_rms,,,combined,1.142,
2026-08-08T18:02:57.450951+00:00,temperature,13.18,4.0,combined,,
2026-08-08T18:02:58.650707+00:00,temperature,13.487,4.0,combined,,
2026-08-08T18:02:58.650707+00:00,vibration_rms,,,combined,1.116,
2026-08-08T18:03:00.152886+00:00,temperature,13.006,4.0,combined,,
2026-08-08T18:03:01.328292+00:00,temperature,13.528,4.0,combined,,
2026-08-08T18:03:01.328292+00:00,vibration_rms,,,combined,1.216,
2026-08-08T18:03:02.750957+00:00,temperature,14.137,4.0,combined,,
2026-08-08T18:03:02.750957+00:00,door_event,,,combined,,OPEN
2026-08-08T18:03:03.971715+00:00,temperature,13.566,4.0,combined,,
2026-08-08T18:03:03.971715+00:00,vibration_rms,,,combined,0.969,
2026-08-08T18:03:05.415315+00:00,temperature,14.037,4.0,combined,,
2026-08-08T18:03:06.640550+00:00,temperature,13.633,4.0,combined,,
2026-08-08T18:03:06.640550+00:00,vibration_rms,,,combined,1.136,
2026-08-08T18:03:08.085657+00:00,temperature,13.759,4.0,combined,,
2026-08-08T18:03:09.358716+00:00,temperature,13.548,4.0,combined,,
2026-08-08T18:03:09.358716+00:00,vibration_rms,,,combined,1.171,
2026-08-08T18:03:10.822471+00:00,temperature,13.568,4.0,combined,,
2026-08-08T18:03:12.071225+00:00,temperature,14.142,4.0,combined,,
2026-08-08T18:03:12.071225+00:00,vibration_rms,,,combined,0.979,
2026-08-08T18:03:13.492806+00:00,temperature,13.557,4.0,combined,,
2026-08-08T18:03:14.705827+00:00,temperature,14.268,4.0,combined,,
2026-08-08T18:03:14.705827+00:00,vibration_rms,,,combined,1.507,
2026-08-08T18:03:16.115434+00:00,temperature,14.184,4.0,combined,,
2026-08-08T18:03:17.374749+00:00,temperature,13.761,4.0,combined,,
2026-08-08T18:03:17.374749+00:00,vibration_rms,,,combined,1.061,
2026-08-08T18:03:17.374749+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:03:18.757849+00:00,temperature,14.811,4.0,combined,,
2026-08-08T18:03:18.757849+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:03:19.973640+00:00,temperature,14.81,4.0,combined,,
2026-08-08T18:03:19.973640+00:00,vibration_rms,,,combined,1.301,
2026-08-08T18:03:21.382191+00:00,temperature,14.874,4.0,combined,,
2026-08-08T18:03:22.598734+00:00,temperature,15.259,4.0,combined,,
2026-08-08T18:03:22.598734+00:00,vibration_rms,,,combined,1.196,
2026-08-08T18:03:24.031712+00:00,temperature,14.601,4.0,combined,,
2026-08-08T18:03:25.261032+00:00,temperature,15.177,4.0,combined,,
2026-08-08T18:03:25.261032+00:00,vibration_rms,,,combined,1.326,
2026-08-08T18:03:26.772034+00:00,temperature,14.938,4.0,combined,,
2026-08-08T18:03:27.975298+00:00,temperature,15.097,4.0,combined,,
2026-08-08T18:03:27.975298+00:00,vibration_rms,,,combined,1.068,
2026-08-08T18:03:29.327250+00:00,temperature,15.585,4.0,combined,,
2026-08-08T18:03:30.594904+00:00,temperature,15.049,4.0,combined,,
2026-08-08T18:03:30.594904+00:00,vibration_rms,,,combined,0.961,
2026-08-08T18:03:34.036562+00:00,temperature,15.103,4.0,combined,,
2026-08-08T18:03:35.670255+00:00,temperature,15.009,4.0,combined,,
2026-08-08T18:03:35.670255+00:00,vibration_rms,,,combined,1.205,
2026-08-08T18:03:37.709903+00:00,temperature,15.653,4.0,combined,,
2026-08-08T18:03:39.268653+00:00,temperature,15.847,4.0,combined,,
2026-08-08T18:03:39.268653+00:00,vibration_rms,,,combined,1.025,
2026-08-08T18:03:40.842013+00:00,temperature,15.973,4.0,combined,,
2026-08-08T18:03:42.083694+00:00,temperature,15.691,4.0,combined,,
2026-08-08T18:03:42.083694+00:00,vibration_rms,,,combined,1.309,
2026-08-08T18:03:43.463949+00:00,temperature,16.121,4.0,combined,,
2026-08-08T18:03:44.709628+00:00,temperature,15.594,4.0,combined,,
2026-08-08T18:03:44.709628+00:00,vibration_rms,,,combined,1.079,
2026-08-08T18:03:46.266057+00:00,temperature,15.953,4.0,combined,,
2026-08-08T18:03:47.508807+00:00,temperature,16.11,4.0,combined,,
2026-08-08T18:03:47.508807+00:00,vibration_rms,,,combined,1.09,
2026-08-08T18:03:49.019032+00:00,temperature,16.538,4.0,combined,,
2026-08-08T18:03:50.271360+00:00,temperature,16.744,4.0,combined,,
2026-08-08T18:03:50.271360+00:00,vibration_rms,,,combined,1.312,
2026-08-08T18:03:51.810396+00:00,temperature,16.119,4.0,combined,,
2026-08-08T18:03:53.108934+00:00,temperature,16.303,4.0,combined,,
2026-08-08T18:03:53.108934+00:00,vibration_rms,,,combined,1.189,
2026-08-08T18:03:54.654563+00:00,temperature,16.651,4.0,combined,,
2026-08-08T18:03:55.886858+00:00,temperature,16.167,4.0,combined,,
2026-08-08T18:03:55.886858+00:00,vibration_rms,,,combined,0.899,
2026-08-08T18:03:57.375868+00:00,temperature,16.181,4.0,combined,,
2026-08-08T18:03:58.912229+00:00,temperature,16.991,4.0,combined,,
2026-08-08T18:03:58.912229+00:00,vibration_rms,,,combined,1.189,
2026-08-08T18:04:00.600424+00:00,temperature,17.109,4.0,combined,,
2026-08-08T18:04:02.073032+00:00,temperature,16.541,4.0,combined,,
2026-08-08T18:04:02.073032+00:00,vibration_rms,,,combined,1.305,
2026-08-08T18:04:03.873384+00:00,temperature,17.287,4.0,combined,,
2026-08-08T18:04:05.462122+00:00,temperature,17.047,4.0,combined,,
2026-08-08T18:04:05.462122+00:00,vibration_rms,,,combined,0.91,
2026-08-08T18:04:07.374404+00:00,temperature,16.763,4.0,combined,,
2026-08-08T18:04:07.374404+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:04:08.731270+00:00,temperature,17.136,4.0,combined,,
2026-08-08T18:04:08.731270+00:00,vibration_rms,,,combined,1.216,
2026-08-08T18:04:10.629285+00:00,temperature,16.9,4.0,combined,,
2026-08-08T18:04:12.177191+00:00,temperature,17.494,4.0,combined,,
2026-08-08T18:04:12.177191+00:00,vibration_rms,,,combined,1.03,
2026-08-08T18:04:14.236469+00:00,temperature,17.589,4.0,combined,,
2026-08-08T18:04:16.389176+00:00,temperature,17.166,4.0,combined,,
2026-08-08T18:04:16.389176+00:00,vibration_rms,,,combined,1.336,
2026-08-08T18:04:18.107340+00:00,temperature,17.773,4.0,combined,,
2026-08-08T18:04:19.606925+00:00,temperature,17.279,4.0,combined,,
2026-08-08T18:04:19.606925+00:00,vibration_rms,,,combined,1.248,
2026-08-08T18:04:21.586081+00:00,temperature,18.565,4.0,combined,,
2026-08-08T18:04:23.030236+00:00,temperature,17.875,4.0,combined,,
2026-08-08T18:04:23.030236+00:00,vibration_rms,,,combined,1.015,
2026-08-08T18:04:24.979177+00:00,temperature,17.862,4.0,combined,,
2026-08-08T18:04:26.404024+00:00,temperature,17.915,4.0,combined,,
2026-08-08T18:04:26.404024+00:00,vibration_rms,,,combined,1.017,
2026-08-08T18:04:28.422040+00:00,temperature,18.385,4.0,combined,,
2026-08-08T18:04:29.752876+00:00,temperature,17.887,4.0,combined,,
2026-08-08T18:04:29.752876+00:00,vibration_rms,,,combined,0.971,
2026-08-08T18:04:31.630968+00:00,temperature,18.284,4.0,combined,,
2026-08-08T18:04:33.020499+00:00,temperature,18.837,4.0,combined,,
2026-08-08T18:04:33.020499+00:00,vibration_rms,,,combined,1.302,
2026-08-08T18:04:34.629628+00:00,temperature,18.246,4.0,combined,,
2026-08-08T18:04:35.917266+00:00,temperature,18.703,4.0,combined,,
2026-08-08T18:04:35.917266+00:00,vibration_rms,,,combined,1.385,
2026-08-08T18:04:37.508127+00:00,temperature,18.77,4.0,combined,,
2026-08-08T18:04:38.740776+00:00,temperature,18.462,4.0,combined,,
2026-08-08T18:04:38.740776+00:00,vibration_rms,,,combined,1.245,
2026-08-08T18:04:40.952914+00:00,temperature,18.416,4.0,combined,,
2026-08-08T18:04:42.561652+00:00,temperature,18.52,4.0,combined,,
2026-08-08T18:04:42.561652+00:00,vibration_rms,,,combined,1.224,
2026-08-08T18:04:45.143027+00:00,temperature,18.69,4.0,combined,,
2026-08-08T18:04:46.479756+00:00,temperature,19.314,4.0,combined,,
2026-08-08T18:04:46.479756+00:00,vibration_rms,,,combined,1.065,
2026-08-08T18:04:48.139144+00:00,temperature,19.215,4.0,combined,,
2026-08-08T18:04:49.541454+00:00,temperature,18.714,4.0,combined,,
2026-08-08T18:04:49.541454+00:00,vibration_rms,,,combined,1.256,
2026-08-08T18:04:51.464490+00:00,temperature,19.018,4.0,combined,,
2026-08-08T18:04:52.864370+00:00,temperature,19.044,4.0,combined,,
2026-08-08T18:04:52.864370+00:00,vibration_rms,,,combined,1.208,
2026-08-08T18:04:54.577500+00:00,temperature,19.375,4.0,combined,,
2026-08-08T18:04:55.953843+00:00,temperature,19.264,4.0,combined,,
2026-08-08T18:04:55.953843+00:00,vibration_rms,,,combined,1.321,
2026-08-08T18:04:57.554691+00:00,temperature,19.162,4.0,combined,,
2026-08-08T18:04:58.876948+00:00,temperature,19.89,4.0,combined,,
2026-08-08T18:04:58.876948+00:00,vibration_rms,,,combined,1.172,
2026-08-08T18:05:00.501594+00:00,temperature,19.51,4.0,combined,,
2026-08-08T18:05:01.866239+00:00,temperature,19.203,4.0,combined,,
2026-08-08T18:05:01.866239+00:00,vibration_rms,,,combined,1.209,
2026-08-08T18:05:03.587637+00:00,temperature,19.948,4.0,combined,,
2026-08-08T18:05:04.965461+00:00,temperature,20.098,4.0,combined,,
2026-08-08T18:05:04.965461+00:00,vibration_rms,,,combined,1.16,
2026-08-08T18:05:06.775491+00:00,temperature,20.022,4.0,combined,,
2026-08-08T18:05:08.173682+00:00,temperature,19.761,4.0,combined,,
2026-08-08T18:05:08.173682+00:00,vibration_rms,,,combined,1.17,
2026-08-08T18:05:09.912274+00:00,temperature,20.058,4.0,combined,,
2026-08-08T18:05:11.390976+00:00,temperature,19.708,4.0,combined,,
2026-08-08T18:05:11.390976+00:00,vibration_rms,,,combined,1.135,
2026-08-08T18:05:13.368144+00:00,temperature,19.897,4.0,combined,,
2026-08-08T18:05:14.709905+00:00,temperature,20.483,4.0,combined,,
2026-08-08T18:05:14.709905+00:00,vibration_rms,,,combined,1.512,
2026-08-08T18:05:18.262063+00:00,temperature,20.473,4.0,combined,,
2026-08-08T18:05:19.747836+00:00,temperature,20.418,4.0,combined,,
2026-08-08T18:05:19.747836+00:00,vibration_rms,,,combined,1.182,
2026-08-08T18:05:22.688973+00:00,temperature,20.06,4.0,combined,,
2026-08-08T18:05:24.677327+00:00,temperature,20.606,4.0,combined,,
2026-08-08T18:05:24.677327+00:00,vibration_rms,,,combined,0.8,
2026-08-08T18:05:28.650894+00:00,temperature,21.114,4.0,combined,,
2026-08-08T18:05:30.611589+00:00,temperature,20.683,4.0,combined,,
2026-08-08T18:05:30.611589+00:00,vibration_rms,,,combined,1.116,
2026-08-08T18:05:33.201030+00:00,temperature,21.04,4.0,combined,,
2026-08-08T18:05:34.478804+00:00,temperature,21.132,4.0,combined,,
2026-08-08T18:05:34.478804+00:00,vibration_rms,,,combined,1.227,
2026-08-08T18:05:36.071272+00:00,temperature,20.621,4.0,combined,,
2026-08-08T18:05:37.266660+00:00,temperature,21.676,4.0,combined,,
2026-08-08T18:05:37.266660+00:00,vibration_rms,,,combined,1.168,
2026-08-08T18:05:38.747883+00:00,temperature,21.332,4.0,combined,,
2026-08-08T18:05:40.055441+00:00,temperature,21.529,4.0,combined,,
2026-08-08T18:05:40.055441+00:00,vibration_rms,,,combined,1.098,
2026-08-08T18:05:42.557543+00:00,temperature,21.842,4.0,combined,,
2026-08-08T18:05:43.811255+00:00,temperature,21.794,4.0,combined,,
2026-08-08T18:05:43.811255+00:00,vibration_rms,,,combined,1.46,
2026-08-08T18:05:45.344779+00:00,temperature,21.139,4.0,combined,,
2026-08-08T18:05:46.674069+00:00,temperature,21.377,4.0,combined,,
2026-08-08T18:05:46.674069+00:00,vibration_rms,,,combined,1.223,
2026-08-08T18:05:48.210426+00:00,temperature,21.534,4.0,combined,,
2026-08-08T18:05:49.446589+00:00,temperature,22.072,4.0,combined,,
2026-08-08T18:05:49.446589+00:00,vibration_rms,,,combined,1.061,
2026-08-08T18:05:51.824109+00:00,temperature,21.728,4.0,combined,,
2026-08-08T18:05:53.227608+00:00,temperature,21.961,4.0,combined,,
2026-08-08T18:05:53.227608+00:00,vibration_rms,,,combined,1.232,
2026-08-08T18:05:55.022543+00:00,temperature,21.813,4.0,combined,,
2026-08-08T18:05:55.022543+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:05:56.225584+00:00,temperature,22.086,4.0,combined,,
2026-08-08T18:05:56.225584+00:00,vibration_rms,,,combined,1.014,
2026-08-08T18:05:57.689462+00:00,temperature,22.082,4.0,combined,,
2026-08-08T18:05:58.878297+00:00,temperature,21.588,4.0,combined,,
2026-08-08T18:05:58.878297+00:00,vibration_rms,,,combined,1.065,
2026-08-08T18:06:00.526963+00:00,temperature,22.311,4.0,combined,,
2026-08-08T18:06:01.915182+00:00,temperature,22.757,4.0,combined,,
2026-08-08T18:06:01.915182+00:00,vibration_rms,,,combined,1.449,
2026-08-08T18:06:03.256653+00:00,temperature,22.983,4.0,combined,,
2026-08-08T18:06:04.467685+00:00,temperature,22.22,4.0,combined,,
2026-08-08T18:06:04.467685+00:00,vibration_rms,,,combined,1.207,
2026-08-08T18:06:05.905571+00:00,temperature,22.233,4.0,combined,,
2026-08-08T18:06:07.132022+00:00,temperature,22.18,4.0,combined,,
2026-08-08T18:06:07.132022+00:00,vibration_rms,,,combined,1.12,
2026-08-08T18:06:08.682912+00:00,temperature,23.494,4.0,combined,,
2026-08-08T18:06:09.909634+00:00,temperature,22.824,4.0,combined,,
2026-08-08T18:06:09.909634+00:00,vibration_rms,,,combined,0.855,
2026-08-08T18:06:09.909634+00:00,door_event,,,combined,,CLOSE
2026-08-08T18:06:11.323866+00:00,temperature,23.209,4.0,combined,,
2026-08-08T18:06:12.580443+00:00,temperature,23.037,4.0,combined,,
2026-08-08T18:06:12.580443+00:00,vibration_rms,,,combined,1.094,
2026-08-08T18:06:13.949803+00:00,temperature,23.542,4.0,combined,,
2026-08-08T18:06:15.214308+00:00,temperature,22.979,4.0,combined,,
2026-08-08T18:06:15.214308+00:00,vibration_rms,,,combined,1.054,
