timestamp,sensor,value_c,setpoint_c,anomaly_mode,value_g,event
2026-07-26T20:05:04.493037+00:00,vibration_rms,,,none,0.428,
2026-07-26T20:05:05.841389+00:00,temperature,4.052,4.0,none,,
2026-07-26T20:05:07.004828+00:00,temperature,4.303,4.0,none,,
2026-07-26T20:05:07.004828+00:00,vibration_rms,,,none,0.523,
2026-07-26T20:05:08.293449+00:00,temperature,4.281,4.0,none,,
2026-07-26T20:05:09.448846+00:00,temperature,4.255,4.0,none,,
2026-07-26T20:05:09.448846+00:00,vibration_rms,,,none,0.55,
2026-07-26T20:05:10.761620+00:00,temperature,4.152,4.0,none,,
2026-07-26T20:05:12.021011+00:00,temperature,4.314,4.0,none,,
2026-07-26T20:05:12.021011+00:00,vibration_rms,,,none,0.544,
2026-07-26T20:05:12.021011+00:00,door_event,,,none,,OPEN
2026-07-26T20:05:13.372039+00:00,temperature,4.17,4.0,none,,
2026-07-26T20:05:14.517932+00:00,temperature,3.476,4.0,none,,
2026-07-26T20:05:14.517932+00:00,vibration_rms,,,none,0.506,
2026-07-26T20:05:15.877274+00:00,temperature,3.798,4.0,none,,
2026-07-26T20:05:17.028680+00:00,temperature,4.305,4.0,none,,
2026-07-26T20:05:17.028680+00:00,vibration_rms,,,none,0.459,
2026-07-26T20:05:18.357986+00:00,temperature,3.71,4.0,none,,
2026-07-26T20:05:19.570281+00:00,temperature,3.71,4.0,none,,
2026-07-26T20:05:19.570281+00:00,vibration_rms,,,none,0.407,
2026-07-26T20:05:20.894995+00:00,temperature,4.179,4.0,none,,
2026-07-26T20:05:22.063337+00:00,temperature,4.168,4.0,none,,
2026-07-26T20:05:22.063337+00:00,vibration_rms,,,none,0.381,
2026-07-26T20:05:23.550385+00:00,temperature,4.057,4.0,none,,
2026-07-26T20:05:24.708500+00:00,temperature,3.758,4.0,none,,
2026-07-26T20:05:24.708500+00:00,vibration_rms,,,none,0.5,
2026-07-26T20:05:26.029021+00:00,temperature,3.446,4.0,none,,
2026-07-26T20:05:27.204316+00:00,temperature,3.741,4.0,none,,
2026-07-26T20:05:27.204316+00:00,vibration_rms,,,none,0.47,
2026-07-26T20:05:28.539898+00:00,temperature,4.312,4.0,none,,
2026-07-26T20:05:29.694544+00:00,temperature,3.632,4.0,none,,
2026-07-26T20:05:29.694544+00:00,vibration_rms,,,none,0.541,
2026-07-26T20:05:31.009686+00:00,temperature,4.206,4.0,none,,
2026-07-26T20:05:32.207539+00:00,temperature,3.79,4.0,none,,
2026-07-26T20:05:32.207539+00:00,vibration_rms,,,none,0.419,
2026-07-26T20:05:33.561400+00:00,temperature,4.058,4.0,none,,
2026-07-26T20:05:34.739272+00:00,temperature,4.055,4.0,none,,
2026-07-26T20:05:34.739272+00:00,vibration_rms,,,none,0.46,
2026-07-26T20:05:36.063162+00:00,temperature,4.082,4.0,none,,
2026-07-26T20:05:37.227669+00:00,temperature,4.163,4.0,none,,
2026-07-26T20:05:37.227669+00:00,vibration_rms,,,none,0.488,
2026-07-26T20:05:38.554905+00:00,temperature,3.74,4.0,none,,
2026-07-26T20:05:39.789594+00:00,temperature,3.936,4.0,none,,
2026-07-26T20:05:39.789594+00:00,vibration_rms,,,none,0.519,
2026-07-26T20:05:41.075506+00:00,temperature,4.246,4.0,none,,
2026-07-26T20:05:41.075506+00:00,door_event,,,none,,CLOSE
2026-07-26T20:05:42.249889+00:00,temperature,3.947,4.0,none,,
2026-07-26T20:05:42.249889+00:00,vibration_rms,,,none,0.402,
2026-07-26T20:05:43.549544+00:00,temperature,4.113,4.0,none,,
2026-07-26T20:05:44.710895+00:00,temperature,3.779,4.0,none,,
2026-07-26T20:05:44.710895+00:00,vibration_rms,,,none,0.547,
2026-07-26T20:05:46.017603+00:00,temperature,3.655,4.0,none,,
2026-07-26T20:05:47.196918+00:00,temperature,3.891,4.0,none,,
2026-07-26T20:05:47.196918+00:00,vibration_rms,,,none,0.362,
2026-07-26T20:05:47.196918+00:00,door_event,,,none,,CLOSE
2026-07-26T20:05:48.495003+00:00,temperature,4.199,4.0,none,,
2026-07-26T20:05:49.630326+00:00,temperature,4.389,4.0,none,,
2026-07-26T20:05:49.630326+00:00,vibration_rms,,,none,0.555,
2026-07-26T20:05:50.970997+00:00,temperature,4.018,4.0,none,,
2026-07-26T20:05:52.120580+00:00,temperature,3.627,4.0,none,,
2026-07-26T20:05:52.120580+00:00,vibration_rms,,,none,0.428,
2026-07-26T20:05:53.450338+00:00,temperature,4.073,4.0,none,,
2026-07-26T20:05:54.606035+00:00,temperature,3.961,4.0,none,,
2026-07-26T20:05:54.606035+00:00,vibration_rms,,,none,0.424,
2026-07-26T20:05:55.927445+00:00,temperature,3.701,4.0,none,,
2026-07-26T20:05:57.118107+00:00,temperature,3.666,4.0,none,,
2026-07-26T20:05:57.118107+00:00,vibration_rms,,,none,0.399,
2026-07-26T20:05:58.462992+00:00,temperature,4.304,4.0,none,,
2026-07-26T20:05:59.657291+00:00,temperature,3.895,4.0,none,,
2026-07-26T20:05:59.657291+00:00,vibration_rms,,,none,0.474,
2026-07-26T20:06:00.973945+00:00,temperature,4.412,4.0,none,,
2026-07-26T20:06:02.120887+00:00,temperature,3.972,4.0,none,,
2026-07-26T20:06:02.120887+00:00,vibration_rms,,,none,0.539,
2026-07-26T20:06:03.428416+00:00,temperature,3.833,4.0,none,,
2026-07-26T20:06:04.597002+00:00,temperature,4.348,4.0,none,,
2026-07-26T20:06:04.597002+00:00,vibration_rms,,,none,0.442,
2026-07-26T20:06:05.941477+00:00,temperature,3.864,4.0,none,,
2026-07-26T20:06:07.086160+00:00,temperature,4.545,4.0,none,,
2026-07-26T20:06:07.086160+00:00,vibration_rms,,,none,0.515,
2026-07-26T20:06:08.374561+00:00,temperature,4.282,4.0,none,,
2026-07-26T20:06:09.564497+00:00,temperature,3.823,4.0,none,,
2026-07-26T20:06:09.564497+00:00,vibration_rms,,,none,0.429,
2026-07-26T20:06:10.863554+00:00,temperature,4.002,4.0,none,,
2026-07-26T20:06:12.009774+00:00,temperature,3.97,4.0,none,,
2026-07-26T20:06:12.009774+00:00,vibration_rms,,,none,0.398,
2026-07-26T20:06:13.384723+00:00,temperature,3.937,4.0,none,,
2026-07-26T20:06:14.597583+00:00,temperature,4.364,4.0,none,,
2026-07-26T20:06:14.597583+00:00,vibration_rms,,,none,0.442,
2026-07-26T20:06:15.920294+00:00,temperature,4.23,4.0,none,,
2026-07-26T20:06:17.087381+00:00,temperature,3.942,4.0,none,,
2026-07-26T20:06:17.087381+00:00,vibration_rms,,,none,0.372,
2026-07-26T20:06:18.375706+00:00,temperature,3.714,4.0,none,,
2026-07-26T20:06:19.565957+00:00,temperature,4.144,4.0,none,,
2026-07-26T20:06:19.565957+00:00,vibration_rms,,,none,0.492,
2026-07-26T20:06:20.873076+00:00,temperature,4.249,4.0,none,,
2026-07-26T20:06:22.019110+00:00,temperature,4.53,4.0,none,,
2026-07-26T20:06:22.019110+00:00,vibration_rms,,,none,0.495,
2026-07-26T20:06:23.317253+00:00,temperature,3.772,4.0,none,,
2026-07-26T20:06:24.520567+00:00,temperature,4.025,4.0,none,,
2026-07-26T20:06:24.520567+00:00,vibration_rms,,,none,0.458,
2026-07-26T20:06:25.862877+00:00,temperature,4.153,4.0,none,,
2026-07-26T20:06:27.045035+00:00,temperature,4.13,4.0,none,,
2026-07-26T20:06:27.045035+00:00,vibration_rms,,,none,0.445,
2026-07-26T20:06:28.297781+00:00,temperature,3.244,4.0,none,,
2026-07-26T20:06:29.462437+00:00,temperature,3.971,4.0,none,,
2026-07-26T20:06:29.462437+00:00,vibration_rms,,,none,0.464,
2026-07-26T20:06:30.742824+00:00,temperature,4.174,4.0,none,,
2026-07-26T20:06:31.897590+00:00,temperature,4.09,4.0,none,,
2026-07-26T20:06:31.897590+00:00,vibration_rms,,,none,0.42,
2026-07-26T20:06:33.196313+00:00,temperature,4.422,4.0,none,,
2026-07-26T20:06:34.407877+00:00,temperature,4.072,4.0,none,,
2026-07-26T20:06:34.407877+00:00,vibration_rms,,,none,0.365,
2026-07-26T20:06:35.717847+00:00,temperature,3.777,4.0,none,,
2026-07-26T20:06:36.830723+00:00,temperature,4.235,4.0,none,,
2026-07-26T20:06:36.830723+00:00,vibration_rms,,,none,0.413,
2026-07-26T20:06:38.128768+00:00,temperature,3.885,4.0,none,,
2026-07-26T20:06:39.320403+00:00,temperature,4.051,4.0,none,,
2026-07-26T20:06:39.320403+00:00,vibration_rms,,,none,0.428,
2026-07-26T20:06:40.574328+00:00,temperature,4.296,4.0,none,,
2026-07-26T20:06:41.730262+00:00,temperature,4.525,4.0,none,,
2026-07-26T20:06:41.730262+00:00,vibration_rms,,,none,0.372,
2026-07-26T20:06:43.009256+00:00,temperature,3.595,4.0,none,,
2026-07-26T20:06:44.200664+00:00,temperature,4.022,4.0,none,,
2026-07-26T20:06:44.200664+00:00,vibration_rms,,,none,0.441,
2026-07-26T20:06:44.200664+00:00,door_event,,,none,,OPEN
2026-07-26T20:06:45.544573+00:00,temperature,4.307,4.0,none,,
2026-07-26T20:06:46.718402+00:00,temperature,3.719,4.0,none,,
2026-07-26T20:06:46.718402+00:00,vibration_rms,,,none,0.461,
2026-07-26T20:06:48.043348+00:00,temperature,3.645,4.0,none,,
2026-07-26T20:06:49.241156+00:00,temperature,4.136,4.0,none,,
2026-07-26T20:06:49.241156+00:00,vibration_rms,,,none,0.43,
2026-07-26T20:06:50.590125+00:00,temperature,4.653,4.0,none,,
2026-07-26T20:06:51.730516+00:00,temperature,3.965,4.0,none,,
2026-07-26T20:06:51.730516+00:00,vibration_rms,,,none,0.538,
2026-07-26T20:06:53.042989+00:00,temperature,3.967,4.0,none,,
2026-07-26T20:06:54.199319+00:00,temperature,3.954,4.0,none,,
2026-07-26T20:06:54.199319+00:00,vibration_rms,,,none,0.449,
2026-07-26T20:06:55.577006+00:00,temperature,4.25,4.0,none,,
2026-07-26T20:06:56.764670+00:00,temperature,4.25,4.0,none,,
2026-07-26T20:06:56.764670+00:00,vibration_rms,,,none,0.475,
2026-07-26T20:06:58.044270+00:00,temperature,4.484,4.0,none,,
2026-07-26T20:06:59.269716+00:00,temperature,4.159,4.0,none,,
2026-07-26T20:06:59.269716+00:00,vibration_rms,,,none,0.479,
2026-07-26T20:07:00.543346+00:00,temperature,3.737,4.0,none,,
2026-07-26T20:07:01.708409+00:00,temperature,4.286,4.0,none,,
2026-07-26T20:07:01.708409+00:00,vibration_rms,,,none,0.434,
2026-07-26T20:07:02.997410+00:00,temperature,3.456,4.0,none,,
2026-07-26T20:07:04.181745+00:00,temperature,3.803,4.0,none,,
2026-07-26T20:07:04.181745+00:00,vibration_rms,,,none,0.394,
2026-07-26T20:07:05.542074+00:00,temperature,4.096,4.0,none,,
2026-07-26T20:07:06.720543+00:00,temperature,3.962,4.0,none,,
2026-07-26T20:07:06.720543+00:00,vibration_rms,,,none,0.457,
2026-07-26T20:07:06.720543+00:00,door_event,,,none,,OPEN
2026-07-26T20:07:08.067368+00:00,temperature,3.988,4.0,none,,
2026-07-26T20:07:09.254637+00:00,temperature,3.797,4.0,none,,
2026-07-26T20:07:09.254637+00:00,vibration_rms,,,none,0.486,
2026-07-26T20:07:10.563888+00:00,temperature,4.223,4.0,none,,
2026-07-26T20:07:11.768573+00:00,temperature,4.333,4.0,none,,
2026-07-26T20:07:11.768573+00:00,vibration_rms,,,none,0.517,
2026-07-26T20:07:13.167355+00:00,temperature,4.194,4.0,none,,
2026-07-26T20:07:14.355432+00:00,temperature,4.107,4.0,none,,
2026-07-26T20:07:14.355432+00:00,vibration_rms,,,none,0.395,
2026-07-26T20:07:14.355432+00:00,door_event,,,none,,CLOSE
2026-07-26T20:07:15.765654+00:00,temperature,3.794,4.0,none,,
2026-07-26T20:07:16.986414+00:00,temperature,4.346,4.0,none,,
2026-07-26T20:07:16.986414+00:00,vibration_rms,,,none,0.442,
2026-07-26T20:07:18.978216+00:00,temperature,4.123,4.0,none,,
2026-07-26T20:07:20.495098+00:00,temperature,3.924,4.0,none,,
2026-07-26T20:07:20.495098+00:00,vibration_rms,,,none,0.372,
2026-07-26T20:07:22.492858+00:00,temperature,4.108,4.0,none,,
2026-07-26T20:07:23.897839+00:00,temperature,4.384,4.0,none,,
2026-07-26T20:07:23.897839+00:00,vibration_rms,,,none,0.455,
2026-07-26T20:07:26.010951+00:00,temperature,4.432,4.0,none,,
2026-07-26T20:07:27.164955+00:00,temperature,4.652,4.0,none,,
2026-07-26T20:07:27.164955+00:00,vibration_rms,,,none,0.404,
2026-07-26T20:07:28.572696+00:00,temperature,4.113,4.0,none,,
2026-07-26T20:07:29.729047+00:00,temperature,3.343,4.0,none,,
2026-07-26T20:07:29.729047+00:00,vibration_rms,,,none,0.437,
2026-07-26T20:07:31.056359+00:00,temperature,3.854,4.0,none,,
2026-07-26T20:07:32.256475+00:00,temperature,4.303,4.0,none,,
2026-07-26T20:07:32.256475+00:00,vibration_rms,,,none,0.472,
2026-07-26T20:07:33.587873+00:00,temperature,4.23,4.0,none,,
2026-07-26T20:07:33.587873+00:00,door_event,,,none,,CLOSE
2026-07-26T20:07:34.770012+00:00,temperature,3.883,4.0,none,,
2026-07-26T20:07:34.770012+00:00,vibration_rms,,,none,0.44,
2026-07-26T20:07:36.115618+00:00,temperature,4.165,4.0,none,,
2026-07-26T20:07:37.300115+00:00,temperature,4.496,4.0,none,,
2026-07-26T20:07:37.300115+00:00,vibration_rms,,,none,0.473,
2026-07-26T20:07:38.646734+00:00,temperature,4.98,4.0,none,,
2026-07-26T20:07:39.810682+00:00,temperature,3.825,4.0,none,,
2026-07-26T20:07:39.810682+00:00,vibration_rms,,,none,0.487,
2026-07-26T20:07:41.165823+00:00,temperature,3.954,4.0,none,,
2026-07-26T20:07:42.357944+00:00,temperature,4.202,4.0,none,,
2026-07-26T20:07:42.357944+00:00,vibration_rms,,,none,0.386,
2026-07-26T20:07:43.695663+00:00,temperature,4.0,4.0,none,,
2026-07-26T20:07:44.867310+00:00,temperature,3.864,4.0,none,,
2026-07-26T20:07:44.867310+00:00,vibration_rms,,,none,0.535,
2026-07-26T20:07:46.194519+00:00,temperature,3.659,4.0,none,,
2026-07-26T20:07:47.365245+00:00,temperature,3.817,4.0,none,,
2026-07-26T20:07:47.365245+00:00,vibration_rms,,,none,0.483,
2026-07-26T20:07:48.734678+00:00,temperature,4.063,4.0,none,,
2026-07-26T20:07:49.955359+00:00,temperature,4.046,4.0,none,,
2026-07-26T20:07:49.955359+00:00,vibration_rms,,,none,0.417,
2026-07-26T20:07:51.344364+00:00,temperature,4.202,4.0,none,,
2026-07-26T20:07:52.510845+00:00,temperature,4.072,4.0,none,,
2026-07-26T20:07:52.510845+00:00,vibration_rms,,,none,0.392,
2026-07-26T20:07:53.801741+00:00,temperature,3.864,4.0,none,,
2026-07-26T20:07:54.987588+00:00,temperature,3.955,4.0,none,,
2026-07-26T20:07:54.987588+00:00,vibration_rms,,,none,0.451,
2026-07-26T20:07:56.277061+00:00,temperature,4.358,4.0,none,,
2026-07-26T20:07:57.434418+00:00,temperature,4.626,4.0,none,,
2026-07-26T20:07:57.434418+00:00,vibration_rms,,,none,0.536,
2026-07-26T20:07:58.744700+00:00,temperature,4.351,4.0,none,,
2026-07-26T20:07:59.900690+00:00,temperature,3.049,4.0,none,,
2026-07-26T20:07:59.900690+00:00,vibration_rms,,,none,0.468,
2026-07-26T20:08:01.302672+00:00,temperature,4.219,4.0,none,,
2026-07-26T20:08:02.455721+00:00,temperature,3.919,4.0,none,,
2026-07-26T20:08:02.455721+00:00,vibration_rms,,,none,0.39,
2026-07-26T20:08:03.713254+00:00,temperature,3.59,4.0,none,,
2026-07-26T20:08:04.848449+00:00,temperature,4.401,4.0,none,,
2026-07-26T20:08:04.848449+00:00,vibration_rms,,,none,0.356,
2026-07-26T20:08:06.178861+00:00,temperature,3.52,4.0,none,,
2026-07-26T20:08:07.347899+00:00,temperature,3.922,4.0,none,,
2026-07-26T20:08:07.347899+00:00,vibration_rms,,,none,0.411,
2026-07-26T20:08:08.700082+00:00,temperature,3.865,4.0,none,,
2026-07-26T20:08:09.857372+00:00,temperature,4.163,4.0,none,,
2026-07-26T20:08:09.857372+00:00,vibration_rms,,,none,0.558,
2026-07-26T20:08:11.146923+00:00,temperature,4.13,4.0,none,,
2026-07-26T20:08:12.358114+00:00,temperature,3.819,4.0,none,,
2026-07-26T20:08:12.358114+00:00,vibration_rms,,,none,0.535,
2026-07-26T20:08:13.633503+00:00,temperature,3.745,4.0,none,,
2026-07-26T20:08:14.812079+00:00,temperature,4.398,4.0,none,,
2026-07-26T20:08:14.812079+00:00,vibration_rms,,,none,0.457,
2026-07-26T20:08:16.111770+00:00,temperature,3.942,4.0,none,,
2026-07-26T20:08:17.581085+00:00,temperature,4.335,4.0,none,,
2026-07-26T20:08:17.581085+00:00,vibration_rms,,,none,0.412,
2026-07-26T20:08:19.223862+00:00,temperature,4.239,4.0,none,,
2026-07-26T20:08:20.461669+00:00,temperature,4.144,4.0,none,,
2026-07-26T20:08:20.461669+00:00,vibration_rms,,,none,0.407,
2026-07-26T20:08:21.891331+00:00,temperature,3.838,4.0,none,,
2026-07-26T20:08:23.067128+00:00,temperature,3.956,4.0,none,,
2026-07-26T20:08:23.067128+00:00,vibration_rms,,,none,0.365,
2026-07-26T20:08:24.362955+00:00,temperature,4.166,4.0,none,,
2026-07-26T20:08:25.590600+00:00,temperature,4.223,4.0,none,,
2026-07-26T20:08:25.590600+00:00,vibration_rms,,,none,0.537,
2026-07-26T20:08:26.879643+00:00,temperature,3.772,4.0,none,,
2026-07-26T20:08:28.056523+00:00,temperature,3.65,4.0,none,,
2026-07-26T20:08:28.056523+00:00,vibration_rms,,,none,0.515,
2026-07-26T20:08:29.400418+00:00,temperature,4.733,4.0,none,,
2026-07-26T20:08:30.549460+00:00,temperature,3.967,4.0,none,,
2026-07-26T20:08:30.549460+00:00,vibration_rms,,,none,0.46,
2026-07-26T20:08:31.892203+00:00,temperature,4.331,4.0,none,,
2026-07-26T20:08:33.080389+00:00,temperature,3.575,4.0,none,,
2026-07-26T20:08:33.080389+00:00,vibration_rms,,,none,0.444,
2026-07-26T20:08:34.345838+00:00,temperature,3.831,4.0,none,,
2026-07-26T20:08:35.536626+00:00,temperature,3.919,4.0,none,,
2026-07-26T20:08:35.536626+00:00,vibration_rms,,,none,0.492,
2026-07-26T20:08:36.790647+00:00,temperature,3.906,4.0,none,,
2026-07-26T20:08:37.957806+00:00,temperature,3.878,4.0,none,,
2026-07-26T20:08:37.957806+00:00,vibration_rms,,,none,0.421,
2026-07-26T20:08:39.290355+00:00,temperature,3.982,4.0,none,,
2026-07-26T20:08:40.459517+00:00,temperature,3.947,4.0,none,,
2026-07-26T20:08:40.459517+00:00,vibration_rms,,,none,0.466,
2026-07-26T20:08:41.759553+00:00,temperature,3.454,4.0,none,,
2026-07-26T20:08:42.924396+00:00,temperature,3.894,4.0,none,,
2026-07-26T20:08:42.924396+00:00,vibration_rms,,,none,0.298,
2026-07-26T20:08:44.259217+00:00,temperature,3.858,4.0,none,,
2026-07-26T20:08:45.403876+00:00,temperature,3.997,4.0,none,,
2026-07-26T20:08:45.403876+00:00,vibration_rms,,,none,0.489,
2026-07-26T20:08:45.403876+00:00,door_event,,,none,,CLOSE
2026-07-26T20:08:46.768969+00:00,temperature,4.177,4.0,none,,
2026-07-26T20:08:47.924494+00:00,temperature,4.533,4.0,none,,
2026-07-26T20:08:47.924494+00:00,vibration_rms,,,none,0.454,
2026-07-26T20:08:49.282406+00:00,temperature,4.473,4.0,none,,
2026-07-26T20:08:50.412216+00:00,temperature,3.725,4.0,none,,
2026-07-26T20:08:50.412216+00:00,vibration_rms,,,none,0.433,
2026-07-26T20:08:50.412216+00:00,door_event,,,none,,OPEN
2026-07-26T20:08:51.685712+00:00,temperature,3.9,4.0,none,,
2026-07-26T20:08:52.825091+00:00,temperature,3.924,4.0,none,,
2026-07-26T20:08:52.825091+00:00,vibration_rms,,,none,0.465,
2026-07-26T20:08:54.082419+00:00,temperature,4.412,4.0,none,,
2026-07-26T20:08:55.236802+00:00,temperature,3.587,4.0,none,,
2026-07-26T20:08:55.236802+00:00,vibration_rms,,,none,0.442,
2026-07-26T20:08:56.587131+00:00,temperature,3.804,4.0,none,,
2026-07-26T20:08:57.735533+00:00,temperature,3.924,4.0,none,,
2026-07-26T20:08:57.735533+00:00,vibration_rms,,,none,0.413,
2026-07-26T20:08:59.080339+00:00,temperature,3.854,4.0,none,,
2026-07-26T20:09:00.269120+00:00,temperature,4.185,4.0,none,,
2026-07-26T20:09:00.269120+00:00,vibration_rms,,,none,0.437,
2026-07-26T20:09:01.548265+00:00,temperature,4.087,4.0,none,,
2026-07-26T20:09:02.715934+00:00,temperature,3.923,4.0,none,,
2026-07-26T20:09:02.715934+00:00,vibration_rms,,,none,0.426,
2026-07-26T20:09:04.004936+00:00,temperature,4.483,4.0,none,,
2026-07-26T20:09:04.004936+00:00,door_event,,,none,,OPEN
2026-07-26T20:09:05.150478+00:00,temperature,4.355,4.0,none,,
2026-07-26T20:09:05.150478+00:00,vibration_rms,,,none,0.346,
2026-07-26T20:09:06.416343+00:00,temperature,4.387,4.0,none,,
2026-07-26T20:09:07.637564+00:00,temperature,3.38,4.0,none,,
2026-07-26T20:09:07.637564+00:00,vibration_rms,,,none,0.492,
2026-07-26T20:09:08.993732+00:00,temperature,4.067,4.0,none,,
2026-07-26T20:09:10.150028+00:00,temperature,3.912,4.0,none,,
2026-07-26T20:09:10.150028+00:00,vibration_rms,,,none,0.404,
2026-07-26T20:09:11.469098+00:00,temperature,4.519,4.0,none,,
2026-07-26T20:09:12.667171+00:00,temperature,4.189,4.0,none,,
2026-07-26T20:09:12.667171+00:00,vibration_rms,,,none,0.427,
2026-07-26T20:09:14.015704+00:00,temperature,3.886,4.0,none,,
2026-07-26T20:09:15.205841+00:00,temperature,4.086,4.0,none,,
2026-07-26T20:09:15.205841+00:00,vibration_rms,,,none,0.463,
2026-07-26T20:09:16.460893+00:00,temperature,3.505,4.0,none,,
2026-07-26T20:09:17.661674+00:00,temperature,3.694,4.0,none,,
2026-07-26T20:09:17.661674+00:00,vibration_rms,,,none,0.529,
2026-07-26T20:09:19.003439+00:00,temperature,4.494,4.0,none,,
2026-07-26T20:09:20.183114+00:00,temperature,3.806,4.0,none,,
2026-07-26T20:09:20.183114+00:00,vibration_rms,,,none,0.405,
2026-07-26T20:09:21.472106+00:00,temperature,3.57,4.0,none,,
2026-07-26T20:09:21.472106+00:00,door_event,,,none,,OPEN
2026-07-26T20:09:22.615409+00:00,temperature,3.719,4.0,none,,
2026-07-26T20:09:22.615409+00:00,vibration_rms,,,none,0.453,
2026-07-26T20:09:23.941251+00:00,temperature,3.854,4.0,none,,
2026-07-26T20:09:25.103362+00:00,temperature,4.105,4.0,none,,
2026-07-26T20:09:25.103362+00:00,vibration_rms,,,none,0.37,
2026-07-26T20:09:26.391756+00:00,temperature,4.312,4.0,none,,
2026-07-26T20:09:27.518512+00:00,temperature,4.23,4.0,none,,
2026-07-26T20:09:27.518512+00:00,vibration_rms,,,none,0.397,
2026-07-26T20:09:28.873742+00:00,temperature,4.095,4.0,none,,
2026-07-26T20:09:30.061733+00:00,temperature,4.55,4.0,none,,
2026-07-26T20:09:30.061733+00:00,vibration_rms,,,none,0.546,
2026-07-26T20:09:31.349830+00:00,temperature,4.327,4.0,none,,
2026-07-26T20:09:32.526758+00:00,temperature,4.132,4.0,none,,
2026-07-26T20:09:32.526758+00:00,vibration_rms,,,none,0.349,
2026-07-26T20:09:33.805188+00:00,temperature,4.142,4.0,none,,
2026-07-26T20:09:33.805188+00:00,door_event,,,none,,OPEN
2026-07-26T20:09:34.962475+00:00,temperature,3.739,4.0,none,,
2026-07-26T20:09:34.962475+00:00,vibration_rms,,,none,0.444,
2026-07-26T20:09:36.238918+00:00,temperature,3.411,4.0,none,,
2026-07-26T20:09:37.352057+00:00,temperature,3.79,4.0,none,,
2026-07-26T20:09:37.352057+00:00,vibration_rms,,,none,0.463,
2026-07-26T20:09:38.665232+00:00,temperature,4.304,4.0,none,,
2026-07-26T20:09:39.829979+00:00,temperature,4.164,4.0,none,,
2026-07-26T20:09:39.829979+00:00,vibration_rms,,,none,0.42,
2026-07-26T20:09:39.829979+00:00,door_event,,,none,,CLOSE
2026-07-26T20:09:41.141065+00:00,temperature,3.619,4.0,none,,
2026-07-26T20:09:42.283377+00:00,temperature,4.61,4.0,none,,
2026-07-26T20:09:42.283377+00:00,vibration_rms,,,none,0.525,
