timestamp,sensor,value_c,setpoint_c,anomaly_mode,value_g,event
2026-07-26T10:51:40.249102+00:00,temperature,3.923,4.0,none,,
2026-07-26T10:51:41.785726+00:00,temperature,4.077,4.0,none,,
2026-07-26T10:51:41.785726+00:00,vibration_rms,,,none,0.412,
2026-07-26T10:51:43.616265+00:00,temperature,3.994,4.0,none,,
2026-07-26T10:51:45.096667+00:00,temperature,3.763,4.0,none,,
2026-07-26T10:51:45.096667+00:00,vibration_rms,,,none,0.397,
2026-07-26T10:51:46.876113+00:00,temperature,4.835,4.0,none,,
2026-07-26T10:51:48.365243+00:00,temperature,4.199,4.0,none,,
2026-07-26T10:51:48.365243+00:00,vibration_rms,,,none,0.468,
2026-07-26T10:51:50.329486+00:00,temperature,3.479,4.0,none,,
2026-07-26T10:51:51.729657+00:00,temperature,4.205,4.0,none,,
2026-07-26T10:51:51.729657+00:00,vibration_rms,,,none,0.459,
2026-07-26T10:51:53.874144+00:00,temperature,4.241,4.0,none,,
2026-07-26T10:51:55.240041+00:00,temperature,3.489,4.0,none,,
2026-07-26T10:51:55.240041+00:00,vibration_rms,,,none,0.423,
2026-07-26T10:51:57.047962+00:00,temperature,3.93,4.0,none,,
2026-07-26T10:51:58.619151+00:00,temperature,3.739,4.0,none,,
2026-07-26T10:51:58.619151+00:00,vibration_rms,,,none,0.525,
2026-07-26T10:52:00.699885+00:00,temperature,4.036,4.0,none,,
2026-07-26T10:52:02.814312+00:00,temperature,3.372,4.0,none,,
2026-07-26T10:52:02.814312+00:00,vibration_rms,,,none,0.472,
2026-07-26T10:52:04.897213+00:00,temperature,3.748,4.0,none,,
2026-07-26T10:52:06.304709+00:00,temperature,4.25,4.0,none,,
2026-07-26T10:52:06.304709+00:00,vibration_rms,,,none,0.473,
2026-07-26T10:52:06.304709+00:00,door_event,,,none,,OPEN
2026-07-26T10:52:08.583430+00:00,temperature,4.233,4.0,none,,
2026-07-26T10:52:10.103189+00:00,temperature,4.242,4.0,none,,
2026-07-26T10:52:10.103189+00:00,vibration_rms,,,none,0.465,
2026-07-26T10:52:12.764472+00:00,temperature,3.589,4.0,none,,
2026-07-26T10:52:15.282591+00:00,temperature,4.359,4.0,none,,
2026-07-26T10:52:15.282591+00:00,vibration_rms,,,none,0.482,
2026-07-26T10:52:17.408384+00:00,temperature,3.552,4.0,none,,
2026-07-26T10:52:19.145646+00:00,temperature,4.217,4.0,none,,
2026-07-26T10:52:19.145646+00:00,vibration_rms,,,none,0.503,
2026-07-26T10:52:21.079525+00:00,temperature,3.886,4.0,none,,
2026-07-26T10:52:22.493353+00:00,temperature,4.133,4.0,none,,
2026-07-26T10:52:22.493353+00:00,vibration_rms,,,none,0.536,
2026-07-26T10:52:24.493123+00:00,temperature,4.078,4.0,none,,
2026-07-26T10:52:26.243614+00:00,temperature,3.534,4.0,none,,
2026-07-26T10:52:26.243614+00:00,vibration_rms,,,none,0.412,
2026-07-26T10:52:26.243614+00:00,door_event,,,none,,OPEN
2026-07-26T10:52:28.101591+00:00,temperature,4.311,4.0,none,,
2026-07-26T10:52:29.473936+00:00,temperature,4.276,4.0,none,,
2026-07-26T10:52:29.473936+00:00,vibration_rms,,,none,0.373,
2026-07-26T10:52:31.323973+00:00,temperature,3.841,4.0,none,,
2026-07-26T10:52:32.631926+00:00,temperature,3.882,4.0,none,,
2026-07-26T10:52:32.631926+00:00,vibration_rms,,,none,0.41,
2026-07-26T10:52:34.287096+00:00,temperature,4.576,4.0,none,,
2026-07-26T10:52:35.599261+00:00,temperature,4.543,4.0,none,,
2026-07-26T10:52:35.599261+00:00,vibration_rms,,,none,0.305,
2026-07-26T10:52:37.283581+00:00,temperature,3.677,4.0,none,,
2026-07-26T10:52:38.653638+00:00,temperature,4.181,4.0,none,,
2026-07-26T10:52:38.653638+00:00,vibration_rms,,,none,0.363,
2026-07-26T10:52:40.332948+00:00,temperature,4.201,4.0,none,,
2026-07-26T10:52:41.631992+00:00,temperature,4.123,4.0,none,,
2026-07-26T10:52:41.631992+00:00,vibration_rms,,,none,0.394,
2026-07-26T10:52:43.233084+00:00,temperature,4.206,4.0,none,,
2026-07-26T10:52:44.978754+00:00,temperature,4.0,4.0,none,,
2026-07-26T10:52:44.978754+00:00,vibration_rms,,,none,0.477,
2026-07-26T10:52:47.561693+00:00,temperature,4.133,4.0,none,,
2026-07-26T10:52:48.902921+00:00,temperature,4.486,4.0,none,,
2026-07-26T10:52:48.902921+00:00,vibration_rms,,,none,0.488,
2026-07-26T10:52:50.701922+00:00,temperature,4.166,4.0,none,,
2026-07-26T10:52:50.701922+00:00,door_event,,,none,,CLOSE
2026-07-26T10:52:52.134664+00:00,temperature,3.715,4.0,none,,
2026-07-26T10:52:52.134664+00:00,vibration_rms,,,none,0.41,
2026-07-26T10:52:53.972484+00:00,temperature,4.18,4.0,none,,
2026-07-26T10:52:55.446089+00:00,temperature,4.189,4.0,none,,
2026-07-26T10:52:55.446089+00:00,vibration_rms,,,none,0.471,
2026-07-26T10:52:57.484936+00:00,temperature,4.231,4.0,none,,
2026-07-26T10:52:59.100796+00:00,temperature,3.53,4.0,none,,
2026-07-26T10:52:59.100796+00:00,vibration_rms,,,none,0.431,
2026-07-26T10:53:01.660533+00:00,temperature,3.744,4.0,none,,
2026-07-26T10:53:03.227889+00:00,temperature,3.862,4.0,none,,
2026-07-26T10:53:03.227889+00:00,vibration_rms,,,none,0.451,
2026-07-26T10:53:05.333750+00:00,temperature,4.257,4.0,none,,
2026-07-26T10:53:06.988516+00:00,temperature,4.236,4.0,none,,
2026-07-26T10:53:06.988516+00:00,vibration_rms,,,none,0.402,
2026-07-26T10:53:06.988516+00:00,door_event,,,none,,OPEN
2026-07-26T10:53:08.858089+00:00,temperature,3.699,4.0,none,,
2026-07-26T10:53:10.286484+00:00,temperature,4.288,4.0,none,,
2026-07-26T10:53:10.286484+00:00,vibration_rms,,,none,0.418,
2026-07-26T10:53:12.151703+00:00,temperature,3.97,4.0,none,,
2026-07-26T10:53:13.517870+00:00,temperature,3.56,4.0,none,,
2026-07-26T10:53:13.517870+00:00,vibration_rms,,,none,0.42,
2026-07-26T10:53:15.261577+00:00,temperature,4.173,4.0,none,,
2026-07-26T10:53:16.619499+00:00,temperature,4.694,4.0,none,,
2026-07-26T10:53:16.619499+00:00,vibration_rms,,,none,0.461,
2026-07-26T10:53:18.293582+00:00,temperature,4.167,4.0,none,,
2026-07-26T10:53:19.696349+00:00,temperature,3.933,4.0,none,,
2026-07-26T10:53:19.696349+00:00,vibration_rms,,,none,0.442,
2026-07-26T10:53:21.396716+00:00,temperature,3.589,4.0,none,,
2026-07-26T10:53:22.812510+00:00,temperature,3.948,4.0,none,,
2026-07-26T10:53:22.812510+00:00,vibration_rms,,,none,0.46,
2026-07-26T10:53:24.976013+00:00,temperature,4.039,4.0,none,,
2026-07-26T10:53:26.397626+00:00,temperature,4.401,4.0,none,,
2026-07-26T10:53:26.397626+00:00,vibration_rms,,,none,0.438,
2026-07-26T10:53:28.486955+00:00,temperature,3.724,4.0,none,,
2026-07-26T10:53:29.911158+00:00,temperature,3.912,4.0,none,,
2026-07-26T10:53:29.911158+00:00,vibration_rms,,,none,0.402,
2026-07-26T10:53:29.911158+00:00,door_event,,,none,,CLOSE
2026-07-26T10:53:31.627406+00:00,temperature,3.812,4.0,none,,
2026-07-26T10:53:33.001440+00:00,temperature,3.738,4.0,none,,
2026-07-26T10:53:33.001440+00:00,vibration_rms,,,none,0.487,
2026-07-26T10:53:35.073643+00:00,temperature,4.184,4.0,none,,
2026-07-26T10:53:36.631082+00:00,temperature,3.466,4.0,none,,
2026-07-26T10:53:36.631082+00:00,vibration_rms,,,none,0.523,
2026-07-26T10:53:38.834945+00:00,temperature,3.769,4.0,none,,
2026-07-26T10:53:40.392366+00:00,temperature,4.509,4.0,none,,
2026-07-26T10:53:40.392366+00:00,vibration_rms,,,none,0.504,
2026-07-26T10:53:42.375926+00:00,temperature,3.739,4.0,none,,
2026-07-26T10:53:43.870212+00:00,temperature,3.597,4.0,none,,
2026-07-26T10:53:43.870212+00:00,vibration_rms,,,none,0.462,
2026-07-26T10:53:45.776665+00:00,temperature,3.575,4.0,none,,
2026-07-26T10:53:45.776665+00:00,door_event,,,none,,CLOSE
2026-07-26T10:53:47.459492+00:00,temperature,4.113,4.0,none,,
2026-07-26T10:53:47.459492+00:00,vibration_rms,,,none,0.423,
2026-07-26T10:53:49.301346+00:00,temperature,3.776,4.0,none,,
2026-07-26T10:53:50.650029+00:00,temperature,3.999,4.0,none,,
2026-07-26T10:53:50.650029+00:00,vibration_rms,,,none,0.407,
2026-07-26T10:53:52.501479+00:00,temperature,4.256,4.0,none,,
2026-07-26T10:53:54.010286+00:00,temperature,3.508,4.0,none,,
2026-07-26T10:53:54.010286+00:00,vibration_rms,,,none,0.45,
2026-07-26T10:53:55.712785+00:00,temperature,4.149,4.0,none,,
2026-07-26T10:53:57.229987+00:00,temperature,3.963,4.0,none,,
2026-07-26T10:53:57.229987+00:00,vibration_rms,,,none,0.494,
2026-07-26T10:54:00.106976+00:00,temperature,3.795,4.0,none,,
2026-07-26T10:54:01.861763+00:00,temperature,4.04,4.0,none,,
2026-07-26T10:54:01.861763+00:00,vibration_rms,,,none,0.488,
2026-07-26T10:54:03.926938+00:00,temperature,4.043,4.0,none,,
2026-07-26T10:54:05.369189+00:00,temperature,3.523,4.0,none,,
2026-07-26T10:54:05.369189+00:00,vibration_rms,,,none,0.469,
2026-07-26T10:54:07.096570+00:00,temperature,4.195,4.0,none,,
2026-07-26T10:54:08.488620+00:00,temperature,4.186,4.0,none,,
2026-07-26T10:54:08.488620+00:00,vibration_rms,,,none,0.427,
2026-07-26T10:54:10.656386+00:00,temperature,4.218,4.0,none,,
2026-07-26T10:54:12.162058+00:00,temperature,3.988,4.0,none,,
2026-07-26T10:54:12.162058+00:00,vibration_rms,,,none,0.346,
2026-07-26T10:54:14.204836+00:00,temperature,3.346,4.0,none,,
2026-07-26T10:54:15.915418+00:00,temperature,4.008,4.0,none,,
2026-07-26T10:54:15.915418+00:00,vibration_rms,,,none,0.481,
2026-07-26T10:54:15.915418+00:00,door_event,,,none,,OPEN
2026-07-26T10:54:17.799848+00:00,temperature,3.699,4.0,none,,
2026-07-26T10:54:19.126639+00:00,temperature,3.895,4.0,none,,
2026-07-26T10:54:19.126639+00:00,vibration_rms,,,none,0.42,
2026-07-26T10:54:19.126639+00:00,door_event,,,none,,CLOSE
2026-07-26T10:54:21.008412+00:00,temperature,4.106,4.0,none,,
2026-07-26T10:54:22.371576+00:00,temperature,4.439,4.0,none,,
2026-07-26T10:54:22.371576+00:00,vibration_rms,,,none,0.412,
2026-07-26T10:54:24.122056+00:00,temperature,4.05,4.0,none,,
2026-07-26T10:54:25.428631+00:00,temperature,3.93,4.0,none,,
2026-07-26T10:54:25.428631+00:00,vibration_rms,,,none,0.453,
2026-07-26T10:54:27.239648+00:00,temperature,3.75,4.0,none,,
2026-07-26T10:54:27.239648+00:00,door_event,,,none,,OPEN
2026-07-26T10:54:28.706034+00:00,temperature,4.459,4.0,none,,
2026-07-26T10:54:28.706034+00:00,vibration_rms,,,none,0.482,
2026-07-26T10:54:30.395629+00:00,temperature,3.882,4.0,none,,
2026-07-26T10:54:31.727466+00:00,temperature,3.617,4.0,none,,
2026-07-26T10:54:31.727466+00:00,vibration_rms,,,none,0.522,
2026-07-26T10:54:33.417803+00:00,temperature,3.698,4.0,none,,
2026-07-26T10:54:34.817612+00:00,temperature,3.198,4.0,none,,
2026-07-26T10:54:34.817612+00:00,vibration_rms,,,none,0.463,
2026-07-26T10:54:36.618309+00:00,temperature,4.241,4.0,none,,
2026-07-26T10:54:37.967769+00:00,temperature,3.885,4.0,none,,
2026-07-26T10:54:37.967769+00:00,vibration_rms,,,none,0.365,
2026-07-26T10:54:39.682151+00:00,temperature,3.927,4.0,none,,
2026-07-26T10:54:41.107467+00:00,temperature,4.224,4.0,none,,
2026-07-26T10:54:41.107467+00:00,vibration_rms,,,none,0.388,
2026-07-26T10:54:42.896302+00:00,temperature,3.941,4.0,none,,
2026-07-26T10:54:44.335421+00:00,temperature,3.764,4.0,none,,
2026-07-26T10:54:44.335421+00:00,vibration_rms,,,none,0.393,
2026-07-26T10:54:46.065632+00:00,temperature,3.713,4.0,none,,
2026-07-26T10:54:48.683699+00:00,temperature,4.051,4.0,none,,
2026-07-26T10:54:48.683699+00:00,vibration_rms,,,none,0.492,
2026-07-26T10:54:50.494369+00:00,temperature,3.499,4.0,none,,
2026-07-26T10:54:50.494369+00:00,door_event,,,none,,CLOSE
2026-07-26T10:54:51.968197+00:00,temperature,4.081,4.0,none,,
2026-07-26T10:54:51.968197+00:00,vibration_rms,,,none,0.381,
2026-07-26T10:54:56.217372+00:00,temperature,4.447,4.0,none,,
2026-07-26T10:54:58.948182+00:00,temperature,3.418,4.0,none,,
2026-07-26T10:54:58.948182+00:00,vibration_rms,,,none,0.477,
2026-07-26T10:55:03.557799+00:00,temperature,4.188,4.0,none,,
2026-07-26T10:55:05.076038+00:00,temperature,3.649,4.0,none,,
2026-07-26T10:55:05.076038+00:00,vibration_rms,,,none,0.536,
2026-07-26T10:55:07.565838+00:00,temperature,2.953,4.0,none,,
2026-07-26T10:55:09.129574+00:00,temperature,3.451,4.0,none,,
2026-07-26T10:55:09.129574+00:00,vibration_rms,,,none,0.44,
2026-07-26T10:55:10.874291+00:00,temperature,4.313,4.0,none,,
2026-07-26T10:55:12.338044+00:00,temperature,3.761,4.0,none,,
2026-07-26T10:55:12.338044+00:00,vibration_rms,,,none,0.351,
2026-07-26T10:55:14.242322+00:00,temperature,3.632,4.0,none,,
2026-07-26T10:55:16.004220+00:00,temperature,4.071,4.0,none,,
2026-07-26T10:55:16.004220+00:00,vibration_rms,,,none,0.432,
2026-07-26T10:55:17.826615+00:00,temperature,3.719,4.0,none,,
2026-07-26T10:55:19.359521+00:00,temperature,4.576,4.0,none,,
2026-07-26T10:55:19.359521+00:00,vibration_rms,,,none,0.425,
2026-07-26T10:55:21.241250+00:00,temperature,4.297,4.0,none,,
2026-07-26T10:55:22.660358+00:00,temperature,3.823,4.0,none,,
2026-07-26T10:55:22.660358+00:00,vibration_rms,,,none,0.499,
2026-07-26T10:55:24.572222+00:00,temperature,3.811,4.0,none,,
2026-07-26T10:55:25.949712+00:00,temperature,4.276,4.0,none,,
2026-07-26T10:55:25.949712+00:00,vibration_rms,,,none,0.443,
2026-07-26T10:55:25.949712+00:00,door_event,,,none,,CLOSE
2026-07-26T10:55:27.942973+00:00,temperature,3.987,4.0,none,,
2026-07-26T10:55:29.556114+00:00,temperature,4.161,4.0,none,,
2026-07-26T10:55:29.556114+00:00,vibration_rms,,,none,0.378,
2026-07-26T10:55:33.221274+00:00,temperature,3.574,4.0,none,,
2026-07-26T10:55:35.044028+00:00,temperature,3.662,4.0,none,,
2026-07-26T10:55:35.044028+00:00,vibration_rms,,,none,0.462,
2026-07-26T10:55:36.761003+00:00,temperature,3.961,4.0,none,,
2026-07-26T10:55:38.131212+00:00,temperature,4.059,4.0,none,,
2026-07-26T10:55:38.131212+00:00,vibration_rms,,,none,0.462,
2026-07-26T10:55:40.205414+00:00,temperature,4.062,4.0,none,,
2026-07-26T10:55:41.810187+00:00,temperature,3.701,4.0,none,,
2026-07-26T10:55:41.810187+00:00,vibration_rms,,,none,0.391,
2026-07-26T10:55:43.598624+00:00,temperature,4.144,4.0,none,,
2026-07-26T10:55:45.044835+00:00,temperature,3.898,4.0,none,,
2026-07-26T10:55:45.044835+00:00,vibration_rms,,,none,0.439,
2026-07-26T10:55:45.044835+00:00,door_event,,,none,,CLOSE
2026-07-26T10:55:46.715003+00:00,temperature,4.209,4.0,none,,
