timestamp,sensor,value_c,setpoint_c,anomaly_mode,value_g,event
2026-07-29T18:53:38.861551+00:00,temperature,3.92,4.0,none,,
2026-07-29T18:53:40.053143+00:00,temperature,4.016,4.0,none,,
2026-07-29T18:53:40.053143+00:00,vibration_rms,,,none,0.532,
2026-07-29T18:53:41.448723+00:00,temperature,3.779,4.0,none,,
2026-07-29T18:53:42.663191+00:00,temperature,4.148,4.0,none,,
2026-07-29T18:53:42.663191+00:00,vibration_rms,,,none,0.408,
2026-07-29T18:53:44.018573+00:00,temperature,4.597,4.0,none,,
2026-07-29T18:53:45.208359+00:00,temperature,3.775,4.0,none,,
2026-07-29T18:53:45.208359+00:00,vibration_rms,,,none,0.366,
2026-07-29T18:53:46.564495+00:00,temperature,4.715,4.0,none,,
2026-07-29T18:53:47.753932+00:00,temperature,3.999,4.0,none,,
2026-07-29T18:53:47.753932+00:00,vibration_rms,,,none,0.379,
2026-07-29T18:53:49.162906+00:00,temperature,4.349,4.0,none,,
2026-07-29T18:53:50.375948+00:00,temperature,4.231,4.0,none,,
2026-07-29T18:53:50.375948+00:00,vibration_rms,,,none,0.516,
2026-07-29T18:53:51.785208+00:00,temperature,4.065,4.0,none,,
2026-07-29T18:53:51.785208+00:00,door_event,,,none,,OPEN
2026-07-29T18:53:52.965921+00:00,temperature,4.425,4.0,none,,
2026-07-29T18:53:52.965921+00:00,vibration_rms,,,none,0.436,
2026-07-29T18:53:54.331319+00:00,temperature,3.627,4.0,none,,
2026-07-29T18:53:55.520413+00:00,temperature,4.005,4.0,none,,
2026-07-29T18:53:55.520413+00:00,vibration_rms,,,none,0.433,
2026-07-29T18:53:56.919423+00:00,temperature,4.156,4.0,none,,
2026-07-29T18:53:58.109532+00:00,temperature,3.986,4.0,none,,
2026-07-29T18:53:58.109532+00:00,vibration_rms,,,none,0.389,
2026-07-29T18:53:59.510111+00:00,temperature,4.026,4.0,none,,
2026-07-29T18:54:00.753999+00:00,temperature,3.228,4.0,none,,
2026-07-29T18:54:00.753999+00:00,vibration_rms,,,none,0.396,
2026-07-29T18:54:00.753999+00:00,door_event,,,none,,CLOSE
2026-07-29T18:54:02.219512+00:00,temperature,4.384,4.0,none,,
2026-07-29T18:54:03.421548+00:00,temperature,4.149,4.0,none,,
2026-07-29T18:54:03.421548+00:00,vibration_rms,,,none,0.412,
2026-07-29T18:54:04.784763+00:00,temperature,3.556,4.0,none,,
2026-07-29T18:54:05.995456+00:00,temperature,3.9,4.0,none,,
2026-07-29T18:54:05.995456+00:00,vibration_rms,,,none,0.361,
2026-07-29T18:54:07.373773+00:00,temperature,4.452,4.0,none,,
2026-07-29T18:54:08.571764+00:00,temperature,4.458,4.0,none,,
2026-07-29T18:54:08.571764+00:00,vibration_rms,,,none,0.424,
2026-07-29T18:54:09.951232+00:00,temperature,3.936,4.0,none,,
2026-07-29T18:54:11.155102+00:00,temperature,3.949,4.0,none,,
2026-07-29T18:54:11.155102+00:00,vibration_rms,,,none,0.391,
2026-07-29T18:54:12.533735+00:00,temperature,4.148,4.0,none,,
2026-07-29T18:54:13.718823+00:00,temperature,3.422,4.0,none,,
2026-07-29T18:54:13.718823+00:00,vibration_rms,,,none,0.495,
2026-07-29T18:54:15.107983+00:00,temperature,3.724,4.0,none,,
2026-07-29T18:54:16.301766+00:00,temperature,3.814,4.0,none,,
2026-07-29T18:54:16.301766+00:00,vibration_rms,,,none,0.454,
2026-07-29T18:54:17.656485+00:00,temperature,3.638,4.0,none,,
2026-07-29T18:54:18.841423+00:00,temperature,3.778,4.0,none,,
2026-07-29T18:54:18.841423+00:00,vibration_rms,,,none,0.456,
2026-07-29T18:54:20.252267+00:00,temperature,4.319,4.0,none,,
2026-07-29T18:54:21.474714+00:00,temperature,3.836,4.0,none,,
2026-07-29T18:54:21.474714+00:00,vibration_rms,,,none,0.515,
2026-07-29T18:54:22.871712+00:00,temperature,3.9,4.0,none,,
2026-07-29T18:54:24.122319+00:00,temperature,3.912,4.0,none,,
2026-07-29T18:54:24.122319+00:00,vibration_rms,,,none,0.456,
2026-07-29T18:54:24.122319+00:00,door_event,,,none,,OPEN
2026-07-29T18:54:25.520133+00:00,temperature,4.408,4.0,none,,
2026-07-29T18:54:26.723723+00:00,temperature,3.947,4.0,none,,
2026-07-29T18:54:26.723723+00:00,vibration_rms,,,none,0.48,
2026-07-29T18:54:28.103282+00:00,temperature,3.843,4.0,none,,
2026-07-29T18:54:29.286567+00:00,temperature,3.39,4.0,none,,
2026-07-29T18:54:29.286567+00:00,vibration_rms,,,none,0.46,
2026-07-29T18:54:30.739561+00:00,temperature,4.1,4.0,none,,
2026-07-29T18:54:31.942725+00:00,temperature,4.057,4.0,none,,
2026-07-29T18:54:31.942725+00:00,vibration_rms,,,none,0.472,
2026-07-29T18:54:33.383848+00:00,temperature,3.84,4.0,none,,
2026-07-29T18:54:34.575832+00:00,temperature,3.535,4.0,none,,
2026-07-29T18:54:34.575832+00:00,vibration_rms,,,none,0.44,
2026-07-29T18:54:35.945419+00:00,temperature,4.108,4.0,none,,
2026-07-29T18:54:37.142904+00:00,temperature,3.855,4.0,none,,
2026-07-29T18:54:37.142904+00:00,vibration_rms,,,none,0.391,
2026-07-29T18:54:38.522025+00:00,temperature,3.889,4.0,none,,
2026-07-29T18:54:39.698517+00:00,temperature,3.728,4.0,none,,
2026-07-29T18:54:39.698517+00:00,vibration_rms,,,none,0.409,
2026-07-29T18:54:41.070955+00:00,temperature,4.161,4.0,none,,
2026-07-29T18:54:42.299628+00:00,temperature,4.483,4.0,none,,
2026-07-29T18:54:42.299628+00:00,vibration_rms,,,none,0.456,
2026-07-29T18:54:43.698844+00:00,temperature,3.935,4.0,none,,
2026-07-29T18:54:44.931948+00:00,temperature,4.452,4.0,none,,
2026-07-29T18:54:44.931948+00:00,vibration_rms,,,none,0.441,
2026-07-29T18:54:46.307429+00:00,temperature,4.243,4.0,none,,
2026-07-29T18:54:47.513955+00:00,temperature,3.702,4.0,none,,
2026-07-29T18:54:47.513955+00:00,vibration_rms,,,none,0.435,
2026-07-29T18:54:48.855931+00:00,temperature,4.29,4.0,none,,
2026-07-29T18:54:50.044916+00:00,temperature,3.598,4.0,none,,
2026-07-29T18:54:50.044916+00:00,vibration_rms,,,none,0.391,
2026-07-29T18:54:51.466555+00:00,temperature,3.61,4.0,none,,
2026-07-29T18:54:52.666823+00:00,temperature,4.17,4.0,none,,
2026-07-29T18:54:52.666823+00:00,vibration_rms,,,none,0.532,
2026-07-29T18:54:54.103171+00:00,temperature,3.81,4.0,none,,
2026-07-29T18:54:55.336716+00:00,temperature,4.198,4.0,none,,
2026-07-29T18:54:55.336716+00:00,vibration_rms,,,none,0.45,
2026-07-29T18:54:56.788254+00:00,temperature,3.674,4.0,none,,
2026-07-29T18:54:58.003846+00:00,temperature,4.185,4.0,none,,
2026-07-29T18:54:58.003846+00:00,vibration_rms,,,none,0.493,
2026-07-29T18:54:59.382477+00:00,temperature,4.141,4.0,none,,
2026-07-29T18:55:00.592033+00:00,temperature,3.869,4.0,none,,
2026-07-29T18:55:00.592033+00:00,vibration_rms,,,none,0.407,
2026-07-29T18:55:02.025079+00:00,temperature,4.283,4.0,none,,
2026-07-29T18:55:03.248519+00:00,temperature,4.332,4.0,none,,
2026-07-29T18:55:03.248519+00:00,vibration_rms,,,none,0.419,
2026-07-29T18:55:04.657437+00:00,temperature,3.838,4.0,none,,
2026-07-29T18:55:05.848543+00:00,temperature,3.764,4.0,none,,
2026-07-29T18:55:05.848543+00:00,vibration_rms,,,none,0.416,
2026-07-29T18:55:07.214796+00:00,temperature,4.095,4.0,none,,
2026-07-29T18:55:08.437867+00:00,temperature,4.779,4.0,none,,
2026-07-29T18:55:08.437867+00:00,vibration_rms,,,none,0.344,
2026-07-29T18:55:09.793488+00:00,temperature,3.604,4.0,none,,
2026-07-29T18:55:11.005417+00:00,temperature,4.187,4.0,none,,
2026-07-29T18:55:11.005417+00:00,vibration_rms,,,none,0.45,
2026-07-29T18:55:12.434180+00:00,temperature,3.715,4.0,none,,
2026-07-29T18:55:13.628065+00:00,temperature,3.981,4.0,none,,
2026-07-29T18:55:13.628065+00:00,vibration_rms,,,none,0.475,
2026-07-29T18:55:15.026621+00:00,temperature,4.32,4.0,none,,
2026-07-29T18:55:16.227097+00:00,temperature,4.142,4.0,none,,
2026-07-29T18:55:16.227097+00:00,vibration_rms,,,none,0.466,
2026-07-29T18:55:17.593893+00:00,temperature,4.265,4.0,none,,
2026-07-29T18:55:18.802014+00:00,temperature,3.778,4.0,none,,
2026-07-29T18:55:18.802014+00:00,vibration_rms,,,none,0.485,
2026-07-29T18:55:20.213812+00:00,temperature,4.213,4.0,none,,
2026-07-29T18:55:21.402861+00:00,temperature,3.966,4.0,none,,
2026-07-29T18:55:21.402861+00:00,vibration_rms,,,none,0.537,
2026-07-29T18:55:21.402861+00:00,door_event,,,none,,OPEN
2026-07-29T18:55:22.808592+00:00,temperature,3.764,4.0,none,,
2026-07-29T18:55:24.003555+00:00,temperature,4.554,4.0,none,,
2026-07-29T18:55:24.003555+00:00,vibration_rms,,,none,0.431,
2026-07-29T18:55:25.488908+00:00,temperature,3.829,4.0,none,,
2026-07-29T18:55:26.705804+00:00,temperature,3.438,4.0,none,,
2026-07-29T18:55:26.705804+00:00,vibration_rms,,,none,0.497,
2026-07-29T18:55:28.081051+00:00,temperature,4.016,4.0,none,,
2026-07-29T18:55:29.272140+00:00,temperature,4.296,4.0,none,,
2026-07-29T18:55:29.272140+00:00,vibration_rms,,,none,0.428,
2026-07-29T18:55:30.649020+00:00,temperature,3.825,4.0,none,,
2026-07-29T18:55:31.850044+00:00,temperature,4.075,4.0,none,,
2026-07-29T18:55:31.850044+00:00,vibration_rms,,,none,0.507,
2026-07-29T18:55:33.350339+00:00,temperature,3.622,4.0,none,,
2026-07-29T18:55:34.583994+00:00,temperature,3.985,4.0,none,,
2026-07-29T18:55:34.583994+00:00,vibration_rms,,,none,0.394,
2026-07-29T18:55:36.034171+00:00,temperature,3.274,4.0,none,,
2026-07-29T18:55:37.273652+00:00,temperature,3.698,4.0,none,,
2026-07-29T18:55:37.273652+00:00,vibration_rms,,,none,0.383,
2026-07-29T18:55:38.780998+00:00,temperature,4.202,4.0,none,,
2026-07-29T18:55:38.780998+00:00,door_event,,,none,,CLOSE
2026-07-29T18:55:40.048866+00:00,temperature,4.493,4.0,none,,
2026-07-29T18:55:40.048866+00:00,vibration_rms,,,none,0.494,
2026-07-29T18:55:41.514864+00:00,temperature,4.532,4.0,none,,
2026-07-29T18:55:42.703025+00:00,temperature,4.34,4.0,none,,
2026-07-29T18:55:42.703025+00:00,vibration_rms,,,none,0.379,
2026-07-29T18:55:44.085130+00:00,temperature,4.277,4.0,none,,
2026-07-29T18:55:45.296280+00:00,temperature,3.57,4.0,none,,
2026-07-29T18:55:45.296280+00:00,vibration_rms,,,none,0.395,
2026-07-29T18:55:46.674155+00:00,temperature,3.819,4.0,none,,
2026-07-29T18:55:47.896338+00:00,temperature,4.587,4.0,none,,
2026-07-29T18:55:47.896338+00:00,vibration_rms,,,none,0.524,
2026-07-29T18:55:47.896338+00:00,door_event,,,none,,CLOSE
2026-07-29T18:55:49.271787+00:00,temperature,4.205,4.0,none,,
2026-07-29T18:55:50.489964+00:00,temperature,3.779,4.0,none,,
2026-07-29T18:55:50.489964+00:00,vibration_rms,,,none,0.481,
2026-07-29T18:55:51.853535+00:00,temperature,3.915,4.0,none,,
2026-07-29T18:55:53.095790+00:00,temperature,4.704,4.0,none,,
2026-07-29T18:55:53.095790+00:00,vibration_rms,,,none,0.422,
2026-07-29T18:55:54.526997+00:00,temperature,3.61,4.0,none,,
2026-07-29T18:55:55.729062+00:00,temperature,4.269,4.0,none,,
2026-07-29T18:55:55.729062+00:00,vibration_rms,,,none,0.471,
2026-07-29T18:55:57.149113+00:00,temperature,3.744,4.0,none,,
2026-07-29T18:55:58.359857+00:00,temperature,3.636,4.0,none,,
2026-07-29T18:55:58.359857+00:00,vibration_rms,,,none,0.421,
2026-07-29T18:55:59.782363+00:00,temperature,4.093,4.0,none,,
2026-07-29T18:56:00.985363+00:00,temperature,3.455,4.0,none,,
2026-07-29T18:56:00.985363+00:00,vibration_rms,,,none,0.334,
2026-07-29T18:56:02.365769+00:00,temperature,3.769,4.0,none,,
2026-07-29T18:56:03.531019+00:00,temperature,4.001,4.0,none,,
2026-07-29T18:56:03.531019+00:00,vibration_rms,,,none,0.451,
2026-07-29T18:56:04.965807+00:00,temperature,4.276,4.0,none,,
2026-07-29T18:56:06.164373+00:00,temperature,4.126,4.0,none,,
2026-07-29T18:56:06.164373+00:00,vibration_rms,,,none,0.378,
2026-07-29T18:56:07.541910+00:00,temperature,3.945,4.0,none,,
2026-07-29T18:56:08.750977+00:00,temperature,3.706,4.0,none,,
2026-07-29T18:56:08.750977+00:00,vibration_rms,,,none,0.479,
2026-07-29T18:56:10.132749+00:00,temperature,4.196,4.0,none,,
2026-07-29T18:56:11.319515+00:00,temperature,4.336,4.0,none,,
2026-07-29T18:56:11.319515+00:00,vibration_rms,,,none,0.474,
2026-07-29T18:56:12.708358+00:00,temperature,3.779,4.0,none,,
2026-07-29T18:56:13.907235+00:00,temperature,3.953,4.0,none,,
2026-07-29T18:56:13.907235+00:00,vibration_rms,,,none,0.34,
2026-07-29T18:56:15.419735+00:00,temperature,4.077,4.0,none,,
2026-07-29T18:56:16.642209+00:00,temperature,3.712,4.0,none,,
2026-07-29T18:56:16.642209+00:00,vibration_rms,,,none,0.419,
2026-07-29T18:56:18.073036+00:00,temperature,4.086,4.0,none,,
2026-07-29T18:56:19.297668+00:00,temperature,4.102,4.0,none,,
2026-07-29T18:56:19.297668+00:00,vibration_rms,,,none,0.49,
2026-07-29T18:56:20.672615+00:00,temperature,4.514,4.0,none,,
2026-07-29T18:56:20.672615+00:00,door_event,,,none,,OPEN
2026-07-29T18:56:21.886583+00:00,temperature,3.841,4.0,none,,
2026-07-29T18:56:21.886583+00:00,vibration_rms,,,none,0.38,
2026-07-29T18:56:23.274536+00:00,temperature,3.823,4.0,none,,
2026-07-29T18:56:24.488679+00:00,temperature,4.274,4.0,none,,
2026-07-29T18:56:24.488679+00:00,vibration_rms,,,none,0.425,
2026-07-29T18:56:25.898462+00:00,temperature,3.668,4.0,none,,
2026-07-29T18:56:27.121303+00:00,temperature,4.5,4.0,none,,
2026-07-29T18:56:27.121303+00:00,vibration_rms,,,none,0.408,
2026-07-29T18:56:28.519506+00:00,temperature,4.4,4.0,none,,
2026-07-29T18:56:29.708036+00:00,temperature,3.85,4.0,none,,
2026-07-29T18:56:29.708036+00:00,vibration_rms,,,none,0.406,
2026-07-29T18:56:29.708036+00:00,door_event,,,none,,OPEN
2026-07-29T18:56:31.299450+00:00,temperature,4.303,4.0,none,,
2026-07-29T18:56:32.508978+00:00,temperature,3.829,4.0,none,,
2026-07-29T18:56:32.508978+00:00,vibration_rms,,,none,0.369,
2026-07-29T18:56:33.963844+00:00,temperature,4.117,4.0,none,,
2026-07-29T18:56:35.941371+00:00,temperature,4.276,4.0,none,,
2026-07-29T18:56:35.941371+00:00,vibration_rms,,,none,0.405,
2026-07-29T18:56:37.419549+00:00,temperature,4.586,4.0,none,,
2026-07-29T18:56:38.620260+00:00,temperature,4.184,4.0,none,,
2026-07-29T18:56:38.620260+00:00,vibration_rms,,,none,0.47,
2026-07-29T18:56:40.097676+00:00,temperature,4.113,4.0,none,,
2026-07-29T18:56:41.307968+00:00,temperature,4.427,4.0,none,,
2026-07-29T18:56:41.307968+00:00,vibration_rms,,,none,0.462,
2026-07-29T18:56:42.752324+00:00,temperature,3.933,4.0,none,,
2026-07-29T18:56:43.941883+00:00,temperature,3.813,4.0,none,,
2026-07-29T18:56:43.941883+00:00,vibration_rms,,,none,0.453,
2026-07-29T18:56:45.354847+00:00,temperature,4.466,4.0,none,,
2026-07-29T18:56:46.542598+00:00,temperature,4.153,4.0,none,,
2026-07-29T18:56:46.542598+00:00,vibration_rms,,,none,0.465,
2026-07-29T18:56:47.902764+00:00,temperature,3.674,4.0,none,,
2026-07-29T18:56:47.902764+00:00,door_event,,,none,,OPEN
2026-07-29T18:56:49.113796+00:00,temperature,4.271,4.0,none,,
2026-07-29T18:56:49.113796+00:00,vibration_rms,,,none,0.378,
2026-07-29T18:56:50.649282+00:00,temperature,4.291,4.0,none,,
2026-07-29T18:56:51.931028+00:00,temperature,3.987,4.0,none,,
2026-07-29T18:56:51.931028+00:00,vibration_rms,,,none,0.521,
2026-07-29T18:56:53.310699+00:00,temperature,3.886,4.0,none,,
2026-07-29T18:56:54.512233+00:00,temperature,3.864,4.0,none,,
2026-07-29T18:56:54.512233+00:00,vibration_rms,,,none,0.469,
2026-07-29T18:56:55.900076+00:00,temperature,4.251,4.0,none,,
2026-07-29T18:56:57.157332+00:00,temperature,4.12,4.0,none,,
2026-07-29T18:56:57.157332+00:00,vibration_rms,,,none,0.456,
2026-07-29T18:56:58.543005+00:00,temperature,3.735,4.0,none,,
2026-07-29T18:56:59.767855+00:00,temperature,3.867,4.0,none,,
